,session_id,cell_id,n_cells,drn_accum,dsn_accum,is_drn,is_dsn
621,692799916,692893255,56,10,123,False,False
622,692799916,692893253,56,26,85,False,False
623,692799916,692893251,56,2,7,False,False
624,692799916,692893249,56,406,995,False,True
625,692799916,692893247,56,280,295,False,False
626,692799916,692893245,56,95,986,False,True
627,692799916,692893243,56,860,977,False,True
628,692799916,692893241,56,20,145,False,False
629,692799916,692893239,56,155,1000,False,True
630,692799916,692893237,56,112,284,False,False
631,692799916,692893235,56,301,991,False,True
632,692799916,692893233,56,371,998,False,True
633,692799916,692893231,56,159,338,False,False
634,692799916,692893229,56,259,297,False,False
635,692799916,692893227,56,387,419,False,False
636,692799916,692893225,56,772,838,False,False
637,692799916,692893223,56,257,310,False,False
638,692799916,692893221,56,5,45,False,False
639,692799916,692893219,56,2,5,False,False
640,692799916,692893217,56,120,412,False,False
641,692799916,692893215,56,0,1,False,False
642,692799916,692893213,56,823,979,False,True
643,690759629,691224531,18,210,891,False,False
644,690759629,691224529,18,84,1000,False,True
645,690759629,691224527,18,0,941,False,False
646,690759629,691224525,18,0,3,False,False
647,690759629,691224523,18,0,0,False,False
648,690759629,691224521,18,41,624,False,False
649,690759629,691224519,18,0,0,False,False
650,690759629,691224517,18,411,1000,False,True
651,690759629,691224515,18,0,4,False,False
652,690759629,691224513,18,792,792,False,False
653,690759629,691224511,18,0,0,False,False
654,690759629,691224509,18,174,1000,False,True
655,690759629,691224507,18,0,0,False,False
656,690759629,691224505,18,96,105,False,False
657,690759629,691224503,18,0,0,False,False
658,690759629,691224501,18,604,1000,False,True
659,690759629,691224499,18,984,1000,True,True
660,690759629,691224497,18,393,894,False,False
661,696247907,696733533,37,85,186,False,False
662,696247907,696733531,37,265,265,False,False
663,696247907,696733529,37,647,912,False,False
664,696247907,696733527,37,124,124,False,False
665,696247907,696733525,37,325,935,False,False
666,696247907,696733523,37,295,318,False,False
667,696247907,696733521,37,48,83,False,False
668,696247907,696733519,37,852,991,False,True
669,696247907,696733517,37,563,867,False,False
670,696247907,696733515,37,636,1000,False,True
671,696247907,696733513,37,739,970,False,True
672,696247907,696733511,37,0,1000,False,True
673,696247907,696733509,37,768,996,False,True
674,696247907,696733507,37,497,692,False,False
675,696247907,696733505,37,5,678,False,False
676,696247907,696733503,37,871,995,False,True
677,696247907,696733501,37,216,489,False,False
678,696247907,696733499,37,95,1000,False,True
679,696247907,696733497,37,743,980,False,True
680,696247907,696733495,37,544,859,False,False
681,696247907,696733493,37,663,963,False,True
682,696247907,696733491,37,597,763,False,False
683,696247907,696733489,37,273,293,False,False
684,696247907,696733487,37,289,289,False,False
685,696247907,696733485,37,72,212,False,False
