,session_id,cell_id,n_cells,is_drn,is_dsn
5151,637671554,661979512,171,False,False
5152,637671554,661978019,171,False,True
5153,637671554,661978083,171,False,True
5154,637671554,661978063,171,False,False
5155,637671554,661979734,171,False,True
5156,637671554,661979773,171,False,False
5157,637671554,661979782,171,False,False
5158,637671554,661979969,171,False,False
5159,637671554,661979081,171,False,True
5160,637671554,661979090,171,False,False
5161,637671554,661979100,171,False,False
5162,637671554,661979032,171,False,True
5163,637671554,661980510,171,False,False
5164,637671554,661979366,171,False,False
5165,637671554,661979320,171,False,False
5166,637671554,661979310,171,False,False
5167,637671554,661979339,171,False,True
5168,637671554,661980123,171,False,False
5169,637671554,661980045,171,False,True
5170,637671554,661980055,171,False,True
5171,637671554,661978516,171,False,False
5172,637671554,661978581,171,False,False
5173,637671554,661979219,171,False,False
5174,637671554,661978546,171,False,True
5175,637671554,661979151,171,False,False
5176,637671554,661979140,171,False,False
5177,637671554,661979209,171,False,False
5178,637671554,661979763,171,False,False
5179,637671554,661979697,171,False,False
5180,637671554,661979724,171,False,False
5181,637671554,661981390,171,False,False
5182,637671554,661979715,171,False,False
5183,637671554,661980271,171,False,False
5184,637671554,661979330,171,True,True
5185,637671554,661980905,171,False,False
5186,637671554,661980008,171,False,False
5187,637671554,661980215,171,False,False
5188,637671554,661980229,171,False,True
5189,637671554,661980250,171,False,False
5190,637671554,661980264,171,False,False
5191,637671554,661979121,171,False,False
5192,637671554,661979071,171,False,True
5193,637671554,661978294,171,False,True
5194,637671554,661981070,171,False,False
5195,637671554,661981096,171,False,False
5196,637671554,661978140,171,False,False
5197,637671554,661978803,171,False,True
5198,637671554,661978638,171,False,False
5199,637671554,661981768,171,False,True
5200,637671554,661981784,171,False,False
5201,637671554,661979989,171,False,False
5202,637671554,661980717,171,False,False
5203,637671554,661980726,171,False,False
5204,637671554,661980035,171,False,False
5205,637671554,661980026,171,False,False
5206,637671554,661978609,171,False,False
5207,637671554,661978599,171,False,False
5208,637671554,661979505,171,False,True
5209,637671554,661978590,171,False,True
5210,637671554,661978445,171,True,True
5211,637671554,661980710,171,False,False
5212,637671554,661978182,171,False,False
5213,637671554,661980874,171,False,False
5214,637671554,661980945,171,False,False
5215,637671554,661980912,171,False,True
5216,637671554,661980863,171,False,False
5217,637671554,661979052,171,False,True
5218,637671554,661979960,171,False,False
5219,637671554,661977873,171,False,False
5220,637671554,661981625,171,False,True
5221,637671554,661977969,171,False,False
5222,637671554,661977994,171,False,False
5223,637671554,661977899,171,False,False
5224,637671554,661981336,171,False,False
5225,637671554,661981702,171,False,True
5226,637671554,661981745,171,False,True
5227,637671554,661981725,171,False,False
5228,637671554,661981647,171,False,False
5229,637671554,661979489,171,False,True
5230,637671554,661978188,171,False,False
5231,637671554,661978195,171,False,False
5232,637671554,661978367,171,False,True
5233,637671554,661978202,171,False,True
5234,637671554,661978215,171,False,False
5235,637671554,661981128,171,False,False
5236,637671554,661981170,171,False,False
5237,637671554,661981273,171,False,False
5238,637671554,661981200,171,False,True
5239,510390912,517401244,87,False,False
5240,510390912,517401240,87,False,False
5241,510390912,517401085,87,False,True
5242,510390912,517400778,87,False,False
5243,510390912,517400892,87,False,False
5244,510390912,588874289,87,False,False
5245,510390912,588874267,87,False,True
5246,510390912,517400818,87,False,True
5247,510390912,517400839,87,False,False
5248,510390912,517400729,87,False,False
5249,510390912,517401035,87,False,True
5250,510390912,517400951,87,False,True
5251,510390912,517401045,87,False,False
5252,510390912,517401010,87,False,True
5253,510390912,517400946,87,False,True
5254,510390912,517401015,87,False,True
5255,510390912,517401273,87,False,False
5256,510390912,517400812,87,False,False
5257,510390912,517401088,87,False,False
5258,510390912,517401169,87,False,False
5259,510390912,517401278,87,False,True
5260,510390912,517401091,87,False,False
5261,510390912,517401157,87,False,False
5262,510390912,517401283,87,False,False
5263,510390912,588875049,87,False,False
5264,510390912,517400926,87,False,True
5265,510390912,517400988,87,False,False
5266,510390912,517400931,87,False,False
5267,510390912,517401380,87,False,False
5268,510390912,517401061,87,False,False
5269,510390912,517401201,87,False,True
5270,510390912,588877765,87,False,False
5271,510390912,517401064,87,False,False
5272,510390912,517400936,87,False,False
5273,510390912,517401398,87,False,True
5274,510390912,517401181,87,False,True
5275,510390912,517401300,87,False,False
5276,510390912,517401253,87,False,False
5277,510390912,517401410,87,False,True
5278,510390912,517400773,87,False,False
5279,510390912,517400762,87,False,True
5280,510390912,517401362,87,False,False
5281,510390912,517401366,87,False,False
5282,510390912,517401228,87,False,False
5283,510390912,588876846,87,False,False
5284,510390912,517401372,87,False,True
5285,510390912,517400799,87,False,False
5286,510390912,517401215,87,False,False
5287,510390912,588877680,87,False,False
5288,510390912,517401212,87,False,True
5289,510390912,517400844,87,False,False
5290,510390912,517400835,87,False,False
5291,510390912,517401348,87,False,True
5292,510390912,517400717,87,False,True
5293,510390912,517401343,87,False,False
5294,510390912,517400793,87,False,True
5295,510390912,517401353,87,False,True
5296,510390912,517400968,87,False,True
5297,510390912,517400964,87,False,False
5298,510390912,517401236,87,False,False
5299,510390912,517401050,87,False,False
5300,510390912,588877789,87,False,False
5301,510390912,517401224,87,False,False
5302,510390912,517401055,87,False,True
5303,510390912,588877894,87,False,False
5304,510390912,517400689,87,True,True
5305,510390912,517400692,87,False,False
5306,510390912,588877812,87,False,False
5307,510390912,517400695,87,False,False
5308,510390912,517400698,87,False,True
5309,510390912,517400701,87,False,False
5310,510390912,588873873,87,False,False
5311,510390912,517400686,87,False,True
5312,510390912,517400941,87,False,True
5313,510390912,517400757,87,False,True
5314,510390912,517400972,87,False,False
5315,510390912,517400707,87,False,True
5316,510390912,517400704,87,False,False
5317,510390912,588877914,87,False,False
5318,510390912,517401020,87,False,False
5319,510390912,517401025,87,False,False
5320,510390912,517400747,87,False,False
5321,510390912,517401076,87,False,True
5322,510390912,517400916,87,False,False
5323,510390912,517401079,87,False,False
5324,510390912,517400722,87,False,True
5325,510390912,517401096,87,False,True
5326,559192380,559708695,66,False,True
5327,559192380,559708634,66,False,False
5328,559192380,559707893,66,False,False
5329,559192380,559708680,66,False,True
5330,559192380,559708835,66,False,True
5331,559192380,559708690,66,False,False
5332,559192380,559708470,66,False,True
5333,559192380,559708704,66,False,False
5334,559192380,559708476,66,False,False
5335,559192380,559708857,66,False,False
5336,559192380,559708838,66,False,False
5337,559192380,559708360,66,False,False
5338,559192380,559708394,66,False,True
5339,559192380,559708141,66,False,False
5340,559192380,559708146,66,False,False
5341,559192380,559708946,66,False,True
5342,559192380,559708410,66,False,False
5343,559192380,559708327,66,True,True
5344,559192380,559708225,66,False,False
5345,559192380,559708749,66,False,False
5346,559192380,559708938,66,False,True
5347,559192380,559708934,66,False,False
5348,559192380,559708754,66,False,False
5349,559192380,559708335,66,False,False
5350,559192380,559708685,66,False,False
5351,559192380,559708878,66,False,True
5352,559192380,559708034,66,False,False
5353,559192380,559708404,66,False,True
5354,559192380,559708391,66,False,False
5355,559192380,559708413,66,False,True
5356,559192380,559708717,66,False,False
5357,559192380,559708648,66,False,False
5358,559192380,559708551,66,False,False
5359,559192380,559708546,66,False,False
5360,559192380,559708541,66,False,False
5361,559192380,559708735,66,False,True
5362,559192380,559708898,66,False,False
5363,559192380,559708732,66,False,False
5364,559192380,559708971,66,False,True
5365,559192380,559708561,66,False,True
5366,559192380,559708554,66,False,False
5367,559192380,559708516,66,False,True
5368,559192380,559707783,66,False,True
5369,559192380,559708782,66,False,False
5370,559192380,559707824,66,False,False
5371,559192380,559708744,66,False,True
5372,559192380,559708738,66,False,False
5373,559192380,559708741,66,False,False
5374,559192380,559708295,66,False,False
5375,559192380,559708306,66,False,False
5376,559192380,559708254,66,False,False
5377,559192380,559708926,66,False,False
5378,559192380,559708458,66,False,True
5379,559192380,559708462,66,False,False
5380,559192380,559707806,66,False,True
5381,559192380,559707815,66,False,False
5382,559192380,559708700,66,False,False
5383,559192380,559707866,66,False,True
5384,559192380,559708924,66,False,True
5385,559192380,559708480,66,False,False
5386,559192380,559708812,66,False,False
5387,559192380,559708252,66,False,False
5388,559192380,559708250,66,False,True
5389,559192380,559708762,66,False,True
5390,559192380,559708663,66,False,False
5391,559192380,559708156,66,False,False
5392,530318805,541019805,58,False,True
5393,530318805,541019790,58,False,True
5394,530318805,541019780,58,False,False
5395,530318805,541019581,58,False,False
5396,530318805,541019535,58,False,True
5397,530318805,541019826,58,False,False
5398,530318805,541019553,58,False,False
5399,530318805,541019841,58,False,False
5400,530318805,541019867,58,False,True
5401,530318805,541019885,58,False,True
5402,530318805,541019632,58,False,True
5403,530318805,541019456,58,False,True
5404,530318805,541019662,58,False,True
5405,530318805,541019896,58,False,True
5406,530318805,541019857,58,False,True
5407,530318805,541019862,58,False,True
5408,530318805,541019736,58,False,True
5409,530318805,541019628,58,False,True
5410,530318805,541019846,58,False,False
5411,530318805,541019829,58,False,False
5412,530318805,541019757,58,False,True
5413,530318805,541019785,58,False,False
5414,530318805,541019770,58,False,True
5415,530318805,541019719,58,False,False
5416,530318805,541019775,58,False,False
5417,530318805,541019765,58,False,True
5418,530318805,541019760,58,False,False
5419,530318805,541019927,58,False,True
5420,530318805,541019591,58,False,True
5421,530318805,541019596,58,False,True
5422,530318805,541019481,58,True,True
5423,530318805,541019715,58,False,True
5424,530318805,541019509,58,False,True
5425,530318805,541019476,58,False,False
5426,530318805,541019800,58,False,False
5427,530318805,541019491,58,False,True
5428,530318805,541019466,58,False,False
5429,530318805,541019578,58,False,False
5430,530318805,541019461,58,False,False
5431,530318805,541019451,58,False,True
5432,530318805,541019563,58,False,True
5433,530318805,541019496,58,False,True
5434,530318805,541019672,58,False,False
5435,530318805,541019558,58,False,True
5436,530318805,541019624,58,False,True
5437,530318805,541019657,58,False,False
5438,530318805,541019682,58,False,False
5439,530318805,541019891,58,False,False
5440,530318805,541019602,58,True,True
5441,530318805,541019548,58,False,True
5442,530318805,541019646,58,False,True
5443,530318805,541019648,58,False,True
5444,530318805,541019636,58,False,False
5445,530318805,541019913,58,False,False
5446,530318805,541019747,58,False,False
5447,530318805,541019504,58,False,True
5448,530318805,541019512,58,False,True
5449,530318805,541019611,58,False,True
5450,573720508,578468469,10,False,False
5451,573720508,578468534,10,False,True
5452,573720508,578468481,10,False,False
5453,573720508,578468462,10,False,False
5454,573720508,578468474,10,False,False
5455,573720508,578468517,10,False,False
5456,573720508,578468522,10,False,False
5457,573720508,578468505,10,False,False
5458,573720508,578468511,10,False,False
5459,573720508,578468490,10,False,True
5460,609894681,662159388,7,False,False
5461,609894681,662160573,7,False,False
5462,609894681,662160976,7,False,True
5463,609894681,662160547,7,False,False
5464,609894681,662159462,7,False,False
5465,609894681,662159601,7,False,True
5466,609894681,662160478,7,False,False
5467,501704220,517474366,142,False,True
5468,501704220,517473341,142,False,False
5469,501704220,587377582,142,False,False
5470,501704220,517473255,142,False,True
5471,501704220,517471959,142,False,False
5472,501704220,587377204,142,False,False
5473,501704220,517472645,142,False,True
5474,501704220,517472442,142,False,True
5475,501704220,517472724,142,False,True
5476,501704220,517472731,142,False,False
5477,501704220,517472399,142,False,True
5478,501704220,517472421,142,False,False
5479,501704220,517472712,142,False,False
5480,501704220,517472300,142,False,False
5481,501704220,517473240,142,False,False
5482,501704220,517474437,142,False,False
5483,501704220,517472450,142,False,True
5484,501704220,587376723,142,False,False
5485,501704220,517471794,142,False,False
5486,501704220,517472454,142,False,False
5487,501704220,517471803,142,False,False
5488,501704220,517471997,142,False,False
5489,501704220,587377211,142,False,False
5490,501704220,517472684,142,False,False
5491,501704220,517472110,142,False,False
5492,501704220,517472379,142,False,False
5493,501704220,517473388,142,False,False
5494,501704220,517474012,142,False,False
5495,501704220,517472677,142,False,False
5496,501704220,517473514,142,False,False
5497,501704220,517474020,142,False,True
5498,501704220,517473991,142,False,False
5499,501704220,517474002,142,False,False
5500,501704220,517473980,142,False,False
5501,501704220,517473967,142,False,False
5502,501704220,517474067,142,False,False
5503,501704220,517472180,142,False,False
5504,501704220,587377006,142,False,False
5505,501704220,517471906,142,False,False
5506,501704220,587377570,142,False,True
5507,501704220,517471833,142,False,False
5508,501704220,517471841,142,False,False
5509,501704220,517472416,142,False,False
5510,501704220,517471991,142,False,True
5511,501704220,517472903,142,False,True
5512,501704220,517472425,142,False,False
5513,501704220,517472900,142,False,False
5514,501704220,517472462,142,False,True
5515,501704220,587377108,142,False,False
5516,501704220,517474415,142,False,False
5517,501704220,517472135,142,False,False
5518,501704220,587377167,142,False,False
5519,501704220,517473304,142,False,True
5520,501704220,517473332,142,False,False
5521,501704220,517473313,142,True,True
5522,501704220,517471966,142,False,False
5523,501704220,517474121,142,False,False
5524,501704220,517474459,142,False,False
5525,501704220,517473080,142,False,False
5526,501704220,517474353,142,False,False
5527,501704220,517473947,142,False,False
5528,501704220,517472203,142,False,False
5529,501704220,517472207,142,False,False
5530,501704220,517474451,142,False,False
5531,501704220,587377374,142,False,True
5532,501704220,517472141,142,False,False
5533,501704220,587377552,142,False,False
5534,501704220,517472171,142,False,False
5535,501704220,517472470,142,False,False
5536,501704220,587377518,142,False,False
5537,501704220,517473596,142,False,False
5538,501704220,517472116,142,False,True
5539,501704220,517473926,142,False,False
5540,501704220,517472438,142,False,True
5541,501704220,517472123,142,False,True
5542,501704220,517473957,142,False,False
5543,501704220,587377633,142,False,True
5544,501704220,587377673,142,False,False
5545,501704220,587376680,142,False,False
5546,501704220,587377651,142,False,False
5547,501704220,517472892,142,False,False
5548,501704220,517473360,142,False,False
5549,501704220,587377639,142,False,False
5550,501704220,587377645,142,False,False
5551,501704220,517473364,142,False,False
5552,501704220,517472157,142,False,False
5553,501704220,517474089,142,False,False
5554,501704220,517472162,142,False,False
5555,501704220,517472873,142,False,False
5556,501704220,587376670,142,False,False
5557,501704220,517472197,142,False,False
5558,501704220,517473609,142,False,False
5559,501704220,587376617,142,False,False
5560,501704220,587376610,142,False,False
5561,501704220,517473870,142,False,False
5562,501704220,517472088,142,False,False
5563,501704220,517473369,142,False,False
5564,501704220,517473374,142,False,False
5565,501704220,587377495,142,False,False
5566,501704220,517472670,142,False,False
5567,501704220,517472637,142,False,False
5568,501704220,517474430,142,False,True
5569,501704220,517473271,142,False,False
5570,501704220,517474423,142,False,True
5571,501704220,517472916,142,False,False
5572,501704220,517472072,142,False,False
5573,501704220,517472002,142,False,False
5574,501704220,587377382,142,False,True
5575,501704220,517472909,142,False,False
5576,501704220,517472383,142,False,True
5577,501704220,517473115,142,False,False
5578,501704220,517473537,142,False,False
5579,501704220,517473897,142,False,False
5580,501704220,587377507,142,False,False
5581,501704220,517473916,142,False,False
5582,501704220,517474444,142,False,False
5583,501704220,517472865,142,False,False
5584,501704220,517472334,142,False,False
5585,501704220,517473177,142,False,False
5586,501704220,517472352,142,False,False
5587,501704220,517472925,142,False,False
5588,501704220,517472981,142,False,False
5589,501704220,517472691,142,False,False
5590,501704220,587377404,142,False,False
5591,501704220,517472922,142,False,False
5592,501704220,517472360,142,False,True
5593,501704220,517472708,142,False,False
5594,501704220,517472720,142,False,False
5595,501704220,517471925,142,False,False
5596,501704220,517471919,142,False,False
5597,501704220,517471674,142,False,False
5598,501704220,517472241,142,False,True
5599,501704220,517473544,142,False,False
5600,501704220,517472716,142,False,False
5601,501704220,587376710,142,False,False
5602,501704220,517474078,142,False,False
5603,501704220,517472913,142,False,False
5604,501704220,517472553,142,True,True
5605,501704220,517472369,142,False,False
5606,501704220,517472906,142,False,True
5607,501704220,517471778,142,False,False
5608,501704220,517473350,142,False,False
5609,506773892,517477349,76,False,False
5610,506773892,517478001,76,False,False
5611,506773892,517478964,76,False,False
5612,506773892,517476548,76,False,False
5613,506773892,517475689,76,False,False
5614,506773892,517476597,76,False,False
5615,506773892,517477730,76,False,True
5616,506773892,517475967,76,False,False
5617,506773892,517478545,76,False,False
5618,506773892,517475296,76,False,False
5619,506773892,517475982,76,False,False
5620,506773892,589161322,76,False,False
5621,506773892,517479034,76,False,False
5622,506773892,517475422,76,False,False
5623,506773892,517478315,76,False,False
5624,506773892,517474564,76,False,False
5625,506773892,517475919,76,False,False
5626,506773892,517475181,76,False,False
5627,506773892,517474733,76,False,False
5628,506773892,517475754,76,False,False
5629,506773892,517478029,76,False,False
5630,506773892,517478497,76,False,False
5631,506773892,517478433,76,False,True
5632,506773892,517478521,76,False,False
5633,506773892,517474902,76,False,False
5634,506773892,517478403,76,False,False
5635,506773892,589160920,76,False,False
5636,506773892,517476558,76,False,True
5637,506773892,589160441,76,False,False
5638,506773892,517478726,76,False,False
5639,506773892,517476569,76,False,False
5640,506773892,589163359,76,False,False
5641,506773892,517476630,76,False,False
5642,506773892,589161662,76,False,False
5643,506773892,517476534,76,False,False
5644,506773892,517477615,76,True,True
5645,506773892,517476657,76,False,True
5646,506773892,517475321,76,False,False
5647,506773892,589162493,76,False,False
5648,506773892,517477045,76,False,False
5649,506773892,517478345,76,False,False
5650,506773892,589162092,76,False,False
5651,506773892,517475266,76,False,False
5652,506773892,589160731,76,False,False
5653,506773892,517475197,76,False,True
5654,506773892,517474981,76,False,True
5655,506773892,517477648,76,False,False
5656,506773892,517477664,76,False,False
5657,506773892,517474958,76,False,True
5658,506773892,517476644,76,False,False
5659,506773892,517478330,76,False,True
5660,506773892,517474715,76,False,True
5661,506773892,589160380,76,False,True
5662,506773892,517475367,76,False,False
5663,506773892,517476510,76,False,False
5664,506773892,589160875,76,False,False
5665,506773892,517476482,76,False,False
5666,506773892,517479053,76,False,False
5667,506773892,589161264,76,False,True
5668,506773892,517474539,76,False,False
5669,506773892,517474523,76,False,True
5670,506773892,517474553,76,False,False
5671,506773892,517474741,76,False,False
5672,506773892,517474755,76,False,False
5673,506773892,517478997,76,False,False
5674,506773892,517476411,76,False,False
5675,506773892,517478981,76,False,False
5676,506773892,517476340,76,True,True
5677,506773892,589161294,76,False,False
5678,506773892,517475399,76,False,False
5679,506773892,517476048,76,False,False
5680,506773892,589160898,76,False,False
5681,506773892,517477253,76,False,False
5682,506773892,517478682,76,False,False
5683,506773892,517477338,76,False,False
5684,506773892,589163681,76,False,False
5685,580095655,599563383,20,False,False
5686,580095655,599563486,20,False,True
5687,580095655,599563503,20,False,False
5688,580095655,599563815,20,False,True
5689,580095655,599563529,20,False,True
5690,580095655,599563599,20,False,True
5691,580095655,599563693,20,False,False
5692,580095655,599563584,20,False,True
5693,580095655,599563567,20,False,True
5694,580095655,599563518,20,False,False
5695,580095655,599563551,20,False,True
5696,580095655,599563832,20,False,False
5697,580095655,599563307,20,False,False
5698,580095655,599563314,20,False,False
5699,580095655,599563300,20,False,False
5700,580095655,599563805,20,False,False
5701,580095655,599563322,20,False,False
5702,580095655,599563334,20,False,False
5703,580095655,599563230,20,False,True
5704,580095655,599563220,20,False,False
5705,565698388,583870621,4,False,False
5706,565698388,583870658,4,False,False
5707,565698388,583870629,4,False,False
5708,565698388,583870685,4,False,False
5709,601273921,606133672,12,False,False
5710,601273921,606133778,12,False,False
5711,601273921,606133693,12,False,False
5712,601273921,606133700,12,False,False
5713,601273921,606133679,12,False,False
5714,601273921,606133707,12,False,False
5715,601273921,606133714,12,False,False
5716,601273921,606133756,12,False,False
5717,601273921,606133721,12,False,False
5718,601273921,606133768,12,False,True
5719,601273921,606133749,12,False,False
5720,601273921,606133820,12,False,False
5721,659495103,667298807,15,False,False
5722,659495103,667298743,15,False,False
5723,659495103,667300594,15,False,False
5724,659495103,667300588,15,False,False
5725,659495103,667299770,15,False,False
5726,659495103,667300554,15,False,False
5727,659495103,667299476,15,False,False
5728,659495103,667298735,15,False,True
5729,659495103,667298727,15,False,False
5730,659495103,667298749,15,False,False
5731,659495103,667298755,15,False,True
5732,659495103,667299448,15,False,False
5733,659495103,667299260,15,False,False
5734,659495103,667298776,15,False,False
5735,659495103,667300699,15,False,False
5736,575302108,589124963,32,False,False
5737,575302108,577255998,32,False,False
5738,575302108,577256383,32,False,False
5739,575302108,577256366,32,False,True
5740,575302108,589125942,32,False,True
5741,575302108,577256377,32,False,False
5742,575302108,577256216,32,False,False
5743,575302108,577256219,32,False,False
5744,575302108,577256355,32,False,True
5745,575302108,577256361,32,False,False
5746,575302108,577256017,32,False,False
5747,575302108,577256352,32,False,False
5748,575302108,577256011,32,False,False
5749,575302108,577255951,32,False,True
5750,575302108,577256242,32,False,False
5751,575302108,577256023,32,False,False
5752,575302108,577256293,32,True,True
5753,575302108,577256303,32,False,False
5754,575302108,577255906,32,False,False
5755,575302108,577256171,32,False,False
5756,575302108,577256314,32,False,True
5757,575302108,577256133,32,False,True
5758,575302108,577256167,32,False,False
5759,575302108,577255884,32,False,False
5760,575302108,577255925,32,False,False
5761,575302108,577256137,32,False,False
5762,575302108,577256127,32,True,True
5763,575302108,577256147,32,False,False
5764,575302108,577256154,32,False,False
5765,575302108,577256192,32,False,False
5766,575302108,577256224,32,False,False
5767,575302108,577255934,32,False,False
5768,657914280,676961510,84,False,False
5769,657914280,676966147,84,False,False
5770,657914280,676964476,84,False,False
5771,657914280,676963215,84,False,False
5772,657914280,676963644,84,False,False
5773,657914280,676963174,84,False,False
5774,657914280,676963246,84,False,False
5775,657914280,676962753,84,False,False
5776,657914280,676962963,84,False,False
5777,657914280,676962997,84,False,True
5778,657914280,676963384,84,False,False
5779,657914280,676962284,84,False,False
5780,657914280,676963313,84,False,False
5781,657914280,676961854,84,False,False
5782,657914280,676965912,84,False,False
5783,657914280,676961236,84,False,False
5784,657914280,676963036,84,False,False
5785,657914280,676966400,84,False,False
5786,657914280,676966115,84,False,False
5787,657914280,676964126,84,False,False
5788,657914280,676963963,84,False,False
5789,657914280,676966071,84,False,False
5790,657914280,676966044,84,False,False
5791,657914280,676964040,84,False,False
5792,657914280,676964367,84,False,False
5793,657914280,676961958,84,False,False
5794,657914280,676960712,84,False,False
5795,657914280,676965229,84,False,False
5796,657914280,676963848,84,False,False
5797,657914280,676965938,84,False,True
5798,657914280,676961561,84,False,False
5799,657914280,676966058,84,False,False
5800,657914280,676961367,84,False,False
5801,657914280,676966228,84,False,False
5802,657914280,676962524,84,False,False
5803,657914280,676964853,84,False,False
5804,657914280,676965536,84,False,False
5805,657914280,676962259,84,False,False
5806,657914280,676961722,84,False,False
5807,657914280,676965928,84,False,False
5808,657914280,676966271,84,False,False
5809,657914280,676962635,84,False,False
5810,657914280,676964227,84,False,False
5811,657914280,676965963,84,False,False
5812,657914280,676963766,84,False,False
5813,657914280,676966364,84,False,False
5814,657914280,676966021,84,False,False
5815,657914280,676966183,84,False,False
5816,657914280,676965246,84,False,False
5817,657914280,676965270,84,False,True
5818,657914280,676965300,84,False,False
5819,657914280,676966167,84,False,False
5820,657914280,676965321,84,False,False
5821,657914280,676961648,84,False,True
5822,657914280,676964312,84,False,False
5823,657914280,676964335,84,False,False
5824,657914280,676961991,84,False,False
5825,657914280,676961930,84,False,False
5826,657914280,676965981,84,False,False
5827,657914280,676961092,84,False,True
5828,657914280,676962949,84,False,False
5829,657914280,676966249,84,False,False
5830,657914280,676962933,84,False,False
5831,657914280,676965355,84,False,False
5832,657914280,676965406,84,False,False
5833,657914280,676965443,84,False,False
5834,657914280,676964255,84,False,False
5835,657914280,676962807,84,False,False
5836,657914280,676962912,84,True,True
5837,657914280,676962365,84,False,False
5838,657914280,676966343,84,False,False
5839,657914280,676961161,84,False,True
5840,657914280,676966300,84,False,False
5841,657914280,676960966,84,False,False
5842,657914280,676961021,84,False,False
5843,657914280,676960926,84,False,False
5844,657914280,676963092,84,False,False
5845,657914280,676966318,84,False,False
5846,657914280,676962426,84,False,False
5847,657914280,676966196,84,False,True
5848,657914280,676965767,84,False,False
5849,657914280,676964536,84,False,False
5850,657914280,676965800,84,False,False
5851,657914280,676963681,84,False,True
5852,502666254,517418402,90,False,False
5853,502666254,517418485,90,False,False
5854,502666254,517417865,90,False,False
5855,502666254,517418461,90,False,False
5856,502666254,517418399,90,False,False
5857,502666254,517418410,90,False,False
5858,502666254,517418080,90,False,False
5859,502666254,517418076,90,False,False
5860,502666254,517418340,90,False,True
5861,502666254,517418333,90,False,False
5862,502666254,517418336,90,False,False
5863,502666254,517417805,90,False,False
5864,502666254,517417909,90,False,False
5865,502666254,517418446,90,False,False
5866,502666254,517417889,90,False,False
5867,502666254,517417912,90,False,False
5868,502666254,517417921,90,False,False
5869,502666254,517417918,90,False,False
5870,502666254,517418441,90,False,False
5871,502666254,517418324,90,False,True
5872,502666254,517418320,90,False,False
5873,502666254,517418068,90,False,False
5874,502666254,517418072,90,False,False
5875,502666254,517418092,90,False,False
5876,502666254,517418096,90,False,False
5877,502666254,517418021,90,False,False
5878,502666254,517418088,90,False,False
5879,502666254,517418044,90,False,True
5880,502666254,517418084,90,False,False
5881,502666254,517418059,90,False,False
5882,502666254,517418477,90,False,True
5883,502666254,517417844,90,False,True
5884,502666254,517418123,90,False,False
5885,502666254,517418456,90,False,False
5886,502666254,588825982,90,False,False
5887,502666254,517418133,90,False,False
5888,502666254,517417894,90,False,True
5889,502666254,517417899,90,False,False
5890,502666254,517417904,90,False,False
5891,502666254,517417964,90,False,False
5892,502666254,517418153,90,False,False
5893,502666254,517417837,90,False,False
5894,502666254,517417992,90,False,False
5895,502666254,517418221,90,False,False
5896,502666254,517418158,90,False,False
5897,502666254,588823841,90,False,True
5898,502666254,517418421,90,False,False
5899,502666254,517418424,90,False,True
5900,502666254,517418427,90,False,False
5901,502666254,517418430,90,False,False
5902,502666254,517418002,90,False,False
5903,502666254,517418039,90,False,False
5904,502666254,517418327,90,False,False
5905,502666254,517417999,90,False,False
5906,502666254,517418280,90,False,False
5907,502666254,517418276,90,False,False
5908,502666254,517418113,90,False,False
5909,502666254,588826025,90,False,False
5910,502666254,588825997,90,False,False
5911,502666254,517418118,90,False,False
5912,502666254,588826030,90,False,False
5913,502666254,517417814,90,False,False
5914,502666254,517417884,90,False,False
5915,502666254,517418355,90,False,True
5916,502666254,517418413,90,False,True
5917,502666254,517418012,90,False,False
5918,502666254,517418296,90,False,False
5919,502666254,517418288,90,False,True
5920,502666254,517418108,90,False,False
5921,502666254,517418103,90,False,False
5922,502666254,517417823,90,False,False
5923,502666254,517418302,90,False,False
5924,502666254,517418267,90,False,False
5925,502666254,517418299,90,False,False
5926,502666254,517418308,90,False,False
5927,502666254,517417811,90,False,False
5928,502666254,517417775,90,False,False
5929,502666254,517417770,90,False,False
5930,502666254,517417785,90,False,False
5931,502666254,517417780,90,False,False
5932,502666254,517417808,90,False,True
5933,502666254,517417765,90,False,False
5934,502666254,517417795,90,False,False
5935,502666254,517417790,90,False,True
5936,502666254,517418218,90,False,False
5937,502666254,517418064,90,False,False
5938,502666254,517418167,90,False,True
5939,502666254,517418170,90,False,False
5940,502666254,517418049,90,False,False
5941,502666254,517418173,90,False,True
5942,652092676,662260284,24,False,False
5943,652092676,662260330,24,False,False
5944,652092676,662260204,24,False,False
5945,652092676,662260318,24,False,False
5946,652092676,662260351,24,False,False
5947,652092676,662260108,24,False,False
5948,652092676,662259839,24,False,False
5949,652092676,662260389,24,False,False
5950,652092676,662260232,24,False,False
5951,652092676,662260131,24,False,False
5952,652092676,662260337,24,False,True
5953,652092676,662260056,24,False,False
5954,652092676,662259979,24,False,False
5955,652092676,662260399,24,False,True
5956,652092676,662260000,24,False,False
5957,652092676,662260497,24,False,False
5958,652092676,662260304,24,False,False
5959,652092676,662260026,24,False,False
5960,652092676,662259895,24,False,False
5961,652092676,662260394,24,True,True
5962,652092676,662259915,24,False,False
5963,652092676,662259934,24,True,True
5964,652092676,662259962,24,False,True
5965,652092676,662260358,24,False,False
5966,639117196,662098393,7,False,False
5967,639117196,662098559,7,False,False
5968,639117196,662098467,7,False,False
5969,639117196,662098410,7,False,False
5970,639117196,662098503,7,False,False
5971,639117196,662098481,7,False,False
5972,639117196,662098491,7,False,False
