,session_id,cell_id,n_cells,drn_accum,dsn_accum,is_drn,is_dsn
11690,593270603,595468678,297,504,916,False,False
11691,593270603,595468727,297,731,998,False,True
11692,593270603,595468699,297,543,727,False,False
11693,593270603,595468720,297,583,737,False,False
11694,593270603,595468713,297,360,921,False,False
11695,593270603,595468706,297,615,836,False,False
11696,593270603,595468692,297,140,378,False,False
11697,593270603,595472117,297,583,874,False,False
11698,593270603,595472122,297,83,269,False,False
11699,593270603,595471567,297,324,358,False,False
11700,593270603,595471574,297,536,828,False,False
11701,593270603,595472132,297,796,974,False,True
11702,593270603,595472014,297,374,731,False,False
11703,593270603,595468288,297,674,996,False,True
11704,593270603,595468265,297,599,642,False,False
11705,593270603,595468280,297,707,964,False,True
11706,593270603,595471306,297,484,987,False,True
11707,593270603,595468295,297,683,945,False,False
11708,593270603,595471166,297,502,972,False,True
11709,593270603,595471313,297,77,612,False,False
11710,593270603,595468272,297,551,979,False,True
11711,593270603,595468433,297,417,999,False,True
11712,593270603,595468418,297,1,990,False,True
11713,593270603,595469982,297,312,588,False,False
11714,593270603,595468425,297,757,937,False,False
11715,593270603,595468378,297,14,602,False,False
11716,593270603,595469128,297,232,446,False,False
11717,593270603,595471887,297,35,506,False,False
11718,593270603,595469458,297,418,918,False,False
11719,593270603,595469135,297,577,724,False,False
11720,593270603,595469158,297,923,991,False,True
11721,593270603,595472028,297,30,343,False,False
11722,593270603,595469172,297,11,802,False,False
11723,593270603,595470552,297,104,633,False,False
11724,593270603,595470559,297,813,1000,False,True
11725,593270603,595471923,297,756,761,False,False
11726,593270603,595470545,297,648,1000,False,True
11727,593270603,595469488,297,219,1000,False,True
11728,593270603,595469296,297,938,994,False,True
11729,593270603,595470572,297,167,647,False,False
11730,593270603,595469289,297,147,404,False,False
11731,593270603,595469282,297,4,915,False,False
11732,593270603,595469735,297,590,742,False,False
11733,593270603,595469729,297,773,870,False,False
11734,593270603,595470114,297,147,451,False,False
11735,593270603,595469395,297,626,935,False,False
11736,593270603,595470107,297,150,690,False,False
11737,593270603,595469723,297,799,945,False,False
11738,593270603,595468660,297,20,889,False,False
11739,593270603,595470337,297,582,911,False,False
11740,593270603,595470258,297,0,1000,False,True
11741,593270603,595470266,297,9,868,False,False
11742,593270603,595470273,297,874,898,False,False
11743,593270603,595470286,297,654,932,False,False
11744,593270603,595470293,297,66,209,False,False
11745,593270603,595470309,297,584,588,False,False
11746,593270603,595470316,297,402,470,False,False
11747,593270603,595470323,297,716,997,False,True
11748,593270603,595471874,297,977,999,True,True
11749,593270603,595470396,297,586,848,False,False
11750,593270603,595471236,297,92,651,False,False
11751,593270603,595470145,297,21,72,False,False
11752,593270603,595470173,297,336,932,False,False
11753,593270603,595470378,297,603,673,False,False
11754,593270603,595471853,297,275,879,False,False
11755,593270603,595469142,297,240,974,False,True
11756,593270603,595471929,297,894,964,False,True
11757,593270603,595470887,297,611,1000,False,True
11758,593270603,595469149,297,507,578,False,False
11759,593270603,595468884,297,67,338,False,False
11760,593270603,595468608,297,572,589,False,False
11761,593270603,595468950,297,846,855,False,False
11762,593270603,595468892,297,0,1000,False,True
11763,593270603,595468598,297,128,363,False,False
11764,593270603,595468959,297,75,675,False,False
11765,593270603,595468589,297,770,945,False,False
11766,593270603,595468943,297,458,962,False,True
11767,593270603,595468936,297,852,967,False,True
11768,657389972,667285212,4,206,646,False,False
11769,657389972,667285223,4,264,808,False,False
11770,657389972,667285251,4,315,783,False,False
11771,657389972,667285172,4,596,944,False,False
11772,627823344,662136014,162,5,16,False,False
11773,627823344,662135907,162,77,1000,False,True
11774,627823344,662135996,162,334,335,False,False
11775,627823344,662136034,162,814,837,False,False
11776,627823344,662136046,162,177,189,False,False
11777,627823344,662136872,162,457,553,False,False
11778,627823344,662134431,162,80,140,False,False
11779,627823344,662134804,162,316,367,False,False
